CustomerID,Age,Gender,City,AnnualIncome,SpendingScore,PurchaseAmount,PurchaseFrequency,ProductCategory,LastPurchaseDaysAgo
15222,24,Female,Chennai,1079963,55,42753,37,Sports,45
15223,52,Female,Hyderabad,519558,54,35533,42,Electronics,233
15224,35,Male,Pune,426785,81,26210,45,Beauty,221
15225,33,Female,Mumbai,1016858,69,640,42,Sports,70
15226,56,Female,Bangalore,1000545,78,47689,40,Home,257
15227,21,Male,Pune,781887,78,19731,34,Clothing,157
15228,42,Female,Bangalore,1051046,60,33259,34,Electronics,5
15229,49,Male,Hyderabad,1717714,31,47783,10,Home,114
15230,57,Male,Bangalore,946141,20,30103,15,Electronics,249
15231,30,Male,Hyderabad,349339,77,27310,27,Books,268
15232,62,Male,Chennai,404939,54,33205,16,Beauty,54
15233,34,Female,Hyderabad,1824718,9,30392,42,Home,250
15234,54,Female,Delhi,1324972,34,45139,42,Electronics,363
15235,23,Female,Pune,1897190,76,10400,26,Home,71
15236,36,Male,Hyderabad,211110,80,27147,27,Sports,70
15237,30,Female,Pune,820217,65,7875,4,Books,227
15238,43,Male,Chennai,585891,16,41332,34,Books,154
15239,31,Female,Hyderabad,800898,70,14661,41,Beauty,257
15240,48,Female,Chennai,458560,84,40372,11,Electronics,155
15241,21,Male,Delhi,1081670,6,20082,3,Electronics,220
15242,56,Female,Mumbai,1659592,35,6967,39,Sports,159
15243,25,Male,Chennai,1574254,3,26058,25,Sports,362
15244,42,Male,Mumbai,1990819,21,7150,25,Electronics,181
15245,30,Female,Chennai,778313,7,26038,38,Clothing,116
15246,49,Female,Hyderabad,1873750,78,5059,1,Beauty,48
15247,55,Female,Mumbai,1905436,30,32827,12,Books,138
15248,55,Female,Chennai,240887,22,2985,18,Beauty,156
15249,45,Male,Pune,709842,14,45493,41,Clothing,268
15250,47,Male,Chennai,1606373,55,36428,37,Electronics,271
15251,20,Female,Mumbai,856174,89,39388,13,Books,66
15252,45,Female,Pune,831379,67,22291,18,Electronics,338
15253,20,Female,Chennai,1394187,5,11994,15,Clothing,117
15254,62,Male,Mumbai,1024266,69,39165,47,Clothing,190
15255,51,Female,Delhi,1063155,59,29803,6,Electronics,300
15256,33,Male,Bangalore,384059,9,37245,39,Electronics,171
15257,39,Female,Delhi,1106032,48,9713,13,Home,23
15258,49,Female,Mumbai,1254662,37,11609,12,Books,6
15259,55,Male,Hyderabad,1746390,68,10252,10,Books,186
15260,25,Male,Hyderabad,1522230,20,3305,26,Beauty,305
15261,25,Female,Bangalore,1197169,85,14067,27,Sports,195
15262,23,Male,Mumbai,906863,50,46213,22,Beauty,321
15263,31,Male,Pune,1262776,24,40331,33,Sports,266
15264,49,Female,Chennai,1143617,71,47678,43,Clothing,196
15265,52,Male,Delhi,1616388,49,17647,16,Sports,357
15266,27,Male,Pune,1803005,8,14820,1,Books,61
15267,20,Female,Delhi,823956,75,34907,43,Clothing,141
15268,29,Female,Bangalore,702540,73,30080,41,Electronics,92
15269,48,Male,Bangalore,971132,6,40117,46,Books,95
15270,46,Female,Bangalore,1917344,40,48660,43,Clothing,209
15271,22,Male,Pune,213594,81,18267,1,Home,145
15272,42,Male,Pune,1684022,54,48627,11,Sports,140
15273,58,Male,Bangalore,1387874,77,9670,41,Sports,326
15274,48,Female,Pune,232212,17,21228,22,Home,173
15275,38,Male,Bangalore,986499,51,42014,29,Books,127
15276,37,Male,Pune,675324,2,27087,34,Books,114
15277,56,Male,Bangalore,1236328,30,22606,42,Beauty,168
15278,39,Female,Chennai,769951,32,22461,3,Sports,203
15279,21,Female,Chennai,999664,50,23220,31,Books,138
15280,30,Female,Delhi,1587402,71,5051,13,Beauty,228
15281,62,Male,Delhi,1939842,16,29357,11,Sports,83
15282,59,Male,Bangalore,1028723,83,7747,46,Home,2
15283,37,Female,Delhi,1907126,79,13926,37,Home,312
15284,30,Male,Pune,561300,55,22518,8,Home,322
15285,34,Male,Bangalore,1592298,57,38268,10,Electronics,253
15286,53,Male,Chennai,535033,78,3896,38,Books,13
15287,50,Male,Hyderabad,885005,45,11045,15,Home,40
15288,18,Female,Chennai,1075589,52,40442,8,Beauty,65
15289,32,Female,Mumbai,1603890,71,43999,30,Beauty,206
15290,30,Female,Chennai,1863732,47,45597,36,Clothing,144
15291,34,Male,Mumbai,971742,33,27460,30,Clothing,333
15292,41,Male,Delhi,1509678,98,12181,31,Electronics,175
15293,25,Female,Chennai,832091,24,16875,41,Beauty,217
15294,44,Female,Hyderabad,345002,35,42971,5,Sports,123
15295,62,Female,Pune,1869041,64,14870,19,Clothing,102
15296,40,Male,Chennai,595811,85,15707,49,Books,7
15297,63,Female,Pune,680603,88,46477,34,Books,222
15298,25,Male,Chennai,463362,80,7233,13,Books,17
15299,25,Female,Chennai,1991755,60,1954,49,Books,102
15300,43,Male,Pune,339747,81,39116,25,Clothing,317
15301,64,Male,Pune,1049879,29,28830,14,Electronics,234
15302,30,Female,Bangalore,617047,18,24885,11,Clothing,329
15303,56,Male,Chennai,224384,58,30914,30,Books,173
15304,54,Male,Chennai,1442459,48,41661,7,Home,187
15305,45,Female,Hyderabad,1866964,11,38331,2,Sports,238
15306,42,Female,Pune,539421,3,43158,35,Sports,32
15307,33,Female,Pune,520609,42,19432,43,Books,323
15308,19,Male,Mumbai,1265241,18,37464,3,Electronics,257
15309,35,Male,Mumbai,1421237,16,39575,33,Beauty,104
15310,34,Female,Pune,1152738,41,42788,46,Beauty,8
15311,47,Female,Hyderabad,1932830,65,19695,32,Books,286
15312,56,Male,Delhi,1182267,43,37882,17,Electronics,227
15313,30,Female,Chennai,505833,43,48347,28,Clothing,219
15314,49,Female,Delhi,370396,91,16791,21,Electronics,56
15315,46,Male,Hyderabad,1051612,31,3023,19,Sports,262
15316,63,Male,Delhi,490184,28,34338,33,Books,160
15317,47,Female,Mumbai,1234573,51,175,11,Clothing,323
15318,35,Male,Bangalore,661688,27,17126,33,Beauty,68
15319,30,Male,Delhi,225927,9,10491,23,Books,28
15320,60,Female,Bangalore,1769793,38,7106,7,Beauty,364
15321,38,Female,Delhi,1786378,36,10253,8,Books,215
15322,47,Female,Hyderabad,1619521,60,47608,30,Clothing,13
15323,38,Male,Bangalore,1304634,91,10040,7,Electronics,87
15324,34,Female,Delhi,1555118,57,3512,47,Sports,323
15325,57,Male,Hyderabad,551377,47,33020,48,Sports,294
15326,36,Female,Pune,1647931,90,26223,22,Beauty,280
15327,32,Male,Mumbai,1039033,91,24373,27,Clothing,268
15328,26,Male,Chennai,967416,68,36013,40,Beauty,265
15329,27,Female,Hyderabad,1834758,51,41769,42,Home,257
15330,61,Male,Hyderabad,1370838,58,14208,36,Clothing,81
15331,48,Female,Mumbai,803922,48,17664,45,Clothing,288
15332,40,Female,Bangalore,406866,59,49425,36,Electronics,69
15333,47,Male,Delhi,1399033,76,29009,19,Electronics,340
15334,50,Male,Bangalore,828591,47,7788,27,Books,120
15335,26,Male,Hyderabad,925970,15,23171,6,Electronics,231
15336,64,Female,Pune,482875,94,35411,16,Sports,263
15337,18,Female,Delhi,1942823,78,3312,24,Books,263
15338,61,Female,Chennai,1065051,72,33048,24,Sports,363
15339,52,Female,Chennai,916618,92,23470,30,Electronics,152
15340,28,Female,Delhi,1653617,95,30917,39,Electronics,215
15341,51,Female,Hyderabad,272586,2,10649,45,Sports,338
15342,33,Male,Pune,812150,79,18911,35,Books,88
15343,26,Female,Mumbai,952264,61,22615,49,Home,333
15344,49,Female,Pune,538829,40,38359,35,Clothing,190
15345,32,Female,Bangalore,1816609,43,36352,20,Sports,264
15346,29,Female,Pune,1453596,48,39702,36,Books,173
15347,50,Male,Pune,554416,72,39471,11,Home,215
15348,62,Male,Bangalore,969172,69,41922,19,Sports,297
15349,31,Male,Mumbai,1859439,57,13324,40,Electronics,232
15350,25,Female,Mumbai,1597817,68,25145,45,Books,111
15351,25,Female,Chennai,1537540,12,13117,25,Home,19
15352,44,Female,Mumbai,1006624,74,7246,22,Home,19
15353,29,Male,Delhi,256968,68,1926,1,Sports,291
15354,18,Female,Chennai,1813506,51,39380,20,Sports,10
15355,60,Female,Hyderabad,844813,74,28564,49,Clothing,328
15356,57,Male,Chennai,248145,29,20706,35,Electronics,172
15357,59,Male,Pune,1562134,92,48885,23,Sports,140
15358,28,Female,Pune,633869,29,27537,24,Beauty,186
15359,56,Male,Chennai,250191,83,5331,39,Sports,152
15360,60,Female,Bangalore,837604,13,6514,23,Home,263
15361,48,Female,Mumbai,1607635,57,44445,38,Books,238
15362,34,Male,Pune,552019,98,49914,47,Sports,276
15363,50,Female,Pune,568014,46,5626,7,Electronics,271
15364,49,Male,Delhi,1283624,20,36861,39,Beauty,19
15365,46,Male,Mumbai,542040,82,1360,44,Beauty,267
15366,38,Female,Pune,1242187,59,20741,9,Beauty,2
15367,38,Male,Bangalore,1168044,36,41868,29,Sports,198
15368,57,Female,Pune,1239273,1,15772,41,Home,304
15369,40,Female,Mumbai,1567034,90,25980,43,Clothing,297
15370,23,Male,Delhi,1841908,3,24644,42,Beauty,149
15371,39,Male,Mumbai,398726,44,15167,10,Beauty,321
15372,55,Male,Bangalore,1571847,55,21744,15,Sports,362
15373,54,Female,Delhi,507159,60,1177,48,Books,143
15374,62,Female,Mumbai,1561454,3,9854,8,Beauty,306
15375,25,Female,Bangalore,345432,85,45675,45,Electronics,275
15376,58,Female,Bangalore,1764372,63,8775,41,Clothing,230
15377,52,Female,Chennai,1768689,82,15961,46,Clothing,234
15378,28,Female,Pune,432821,31,16654,22,Beauty,273
15379,41,Female,Delhi,1575776,61,29481,20,Home,96
15380,38,Male,Delhi,1240841,49,13488,18,Home,188
15381,19,Female,Pune,625173,44,48055,34,Beauty,229
15382,57,Female,Mumbai,301122,52,32026,23,Beauty,330
15383,36,Male,Chennai,262502,31,48931,28,Sports,162
15384,56,Female,Delhi,424515,72,14440,41,Home,338
15385,45,Female,Bangalore,1953764,89,27294,10,Beauty,61
15386,34,Male,Delhi,1127109,49,38224,43,Books,58
15387,23,Female,Chennai,796187,46,34558,23,Books,63
15388,36,Male,Pune,1077449,54,32852,10,Beauty,245
15389,55,Female,Hyderabad,1417803,84,19574,1,Home,58
15390,45,Female,Pune,1360685,11,37028,29,Books,183
15391,19,Male,Bangalore,1532853,65,30631,46,Sports,148
15392,55,Male,Delhi,222720,85,15781,41,Sports,60
15393,54,Female,Pune,1145471,17,35151,5,Home,317
15394,21,Female,Bangalore,641890,28,33533,44,Sports,170
15395,39,Male,Mumbai,933079,82,49540,29,Beauty,49
15396,43,Female,Bangalore,1127918,93,16905,49,Beauty,273
15397,60,Male,Delhi,1707439,74,29162,20,Beauty,82
15398,53,Male,Mumbai,1776243,9,27456,8,Books,276
15399,30,Male,Mumbai,912019,34,45911,25,Clothing,67
15400,49,Female,Mumbai,1120655,20,33896,1,Clothing,225
15401,34,Female,Hyderabad,437021,95,38124,36,Sports,278
15402,58,Female,Hyderabad,1827622,3,3568,44,Clothing,309
15403,53,Male,Mumbai,971992,1,13459,16,Books,60
15404,63,Female,Pune,1169156,60,12945,5,Home,291
15405,36,Male,Pune,1584860,97,5283,13,Sports,227
15406,52,Male,Pune,1316763,50,19072,1,Clothing,288
15407,63,Female,Delhi,1002740,8,32373,8,Clothing,217
15408,57,Female,Mumbai,1404409,18,14081,1,Sports,338
15409,45,Male,Pune,1848168,30,32557,20,Sports,49
15410,18,Female,Mumbai,1120662,97,44150,39,Electronics,77
15411,59,Male,Bangalore,879135,22,15635,25,Sports,116
15412,35,Female,Pune,1154349,81,1900,29,Beauty,313
15413,57,Male,Bangalore,1215858,9,11876,3,Clothing,61
15414,50,Female,Bangalore,1364433,22,47948,29,Clothing,363
15415,29,Male,Pune,395624,10,33085,18,Home,266
15416,25,Female,Chennai,310946,97,26250,18,Beauty,31
15417,41,Male,Bangalore,584444,67,1856,24,Books,361
15418,33,Male,Pune,837290,81,38554,6,Books,275
15419,21,Male,Bangalore,821079,9,44622,28,Electronics,328
15420,55,Male,Delhi,396398,47,44586,14,Home,328
15421,61,Male,Hyderabad,1470036,40,47011,26,Home,316
15422,44,Male,Hyderabad,1297369,36,27006,7,Beauty,209
15423,26,Female,Hyderabad,1780017,19,42789,11,Home,207
15424,64,Male,Chennai,370165,98,9434,21,Sports,355
15425,33,Male,Mumbai,1304342,2,47452,5,Electronics,57
15426,29,Female,Bangalore,1516651,45,161,31,Beauty,193
15427,48,Female,Delhi,1799904,91,9312,45,Home,293
15428,41,Male,Chennai,314329,83,26099,45,Home,25
15429,31,Female,Hyderabad,1396920,33,41611,27,Sports,262
15430,62,Female,Chennai,1640917,64,23869,33,Clothing,55
15431,42,Male,Delhi,265939,26,35875,34,Sports,189
15432,51,Male,Pune,737089,34,8858,36,Clothing,237
15433,20,Female,Chennai,751352,63,37810,46,Electronics,358
15434,41,Female,Hyderabad,728273,28,1107,5,Clothing,225
15435,59,Female,Mumbai,1068228,80,7356,26,Home,24
15436,26,Female,Hyderabad,688693,86,46695,48,Clothing,30
15437,43,Female,Hyderabad,950637,92,10813,35,Home,51
15438,37,Female,Hyderabad,521610,78,23904,20,Beauty,239
15439,57,Male,Chennai,1634772,6,21986,14,Clothing,171
15440,27,Female,Delhi,1517269,11,1736,5,Electronics,243
15441,36,Male,Hyderabad,1992002,46,33229,12,Books,236
15442,20,Male,Pune,1581384,20,35687,13,Home,129
15443,41,Female,Chennai,1785665,36,48612,48,Electronics,175
15444,22,Male,Delhi,1100333,16,29732,27,Home,19
15445,20,Female,Mumbai,1562100,70,40422,27,Home,192
15446,44,Male,Hyderabad,1821306,72,36179,16,Beauty,62
15447,33,Female,Bangalore,472649,45,18332,4,Home,220
15448,32,Male,Chennai,1195068,48,14642,13,Books,5
15449,52,Female,Pune,1590849,4,47962,18,Books,304
15450,29,Male,Mumbai,263275,48,42232,45,Sports,82
15451,58,Female,Mumbai,1540341,98,19099,12,Books,332
15452,61,Male,Mumbai,1455622,84,8983,19,Electronics,326
15453,43,Male,Chennai,1434211,88,34785,17,Beauty,129
15454,64,Male,Delhi,1413063,67,2027,42,Electronics,171
15455,51,Female,Bangalore,1530258,28,46460,7,Electronics,257
15456,40,Female,Pune,953929,30,12547,21,Books,240
15457,48,Female,Delhi,1579744,29,10203,46,Electronics,164
15458,37,Female,Hyderabad,1263908,21,19625,39,Home,156
15459,29,Female,Bangalore,1718437,42,1931,1,Clothing,9
15460,40,Male,Delhi,1398810,91,23892,14,Home,52
15461,21,Female,Hyderabad,1990812,50,39936,3,Electronics,278
15462,40,Female,Bangalore,486738,89,19240,32,Beauty,171
15463,18,Male,Chennai,736081,3,20742,9,Home,364
15464,42,Female,Pune,1007282,65,19638,11,Electronics,334
15465,19,Female,Pune,396274,23,22218,23,Beauty,268
15466,47,Female,Hyderabad,1272512,5,19716,30,Books,212
15467,20,Female,Delhi,1623162,95,22470,47,Clothing,309
15468,38,Female,Bangalore,688042,25,38861,5,Electronics,54
15469,42,Female,Hyderabad,626626,35,11977,30,Sports,46
15470,37,Male,Hyderabad,849594,65,20819,26,Home,274
15471,39,Female,Chennai,784503,79,10027,4,Clothing,263
15472,38,Female,Hyderabad,914841,39,29257,27,Books,197
15473,50,Female,Bangalore,1926246,88,770,29,Books,358
15474,55,Male,Mumbai,1939372,98,3374,45,Clothing,170
15475,32,Male,Bangalore,782495,18,10151,38,Electronics,52
15476,63,Male,Bangalore,1162091,25,47627,7,Electronics,66
15477,32,Male,Chennai,801607,1,13405,16,Beauty,257
15478,63,Female,Chennai,1321671,62,17704,8,Beauty,17
15479,42,Male,Pune,318060,9,42125,25,Electronics,361
15480,38,Female,Pune,1815754,41,6457,24,Home,329
15481,41,Female,Hyderabad,820024,95,8544,41,Books,121
15482,22,Female,Pune,1910944,22,20215,41,Beauty,204
15483,23,Male,Chennai,521688,66,36942,21,Clothing,47
15484,60,Female,Hyderabad,438096,45,38879,43,Sports,72
15485,61,Male,Mumbai,1678622,52,1327,16,Sports,153
15486,64,Female,Delhi,835218,20,17176,41,Clothing,332
15487,40,Male,Chennai,1927212,87,17295,47,Electronics,76
15488,21,Male,Chennai,834367,12,49140,11,Clothing,33
15489,44,Female,Mumbai,648438,74,18519,8,Clothing,174
15490,35,Female,Chennai,1190542,64,45950,35,Electronics,338
15491,38,Female,Pune,1110844,32,49402,46,Sports,164
15492,45,Male,Pune,917879,62,2393,6,Sports,40
15493,52,Male,Pune,1503083,5,42141,37,Home,104
15494,39,Male,Mumbai,515188,44,11048,11,Electronics,256
15495,57,Female,Hyderabad,1005616,29,41566,28,Books,40
15496,40,Male,Chennai,1691874,33,31060,42,Sports,91
15497,20,Female,Chennai,1455974,87,20251,11,Beauty,349
15498,57,Male,Pune,1532353,13,42175,6,Home,2
15499,27,Male,Hyderabad,892321,50,7880,40,Home,241
15500,42,Male,Chennai,1011800,2,34832,30,Sports,268
15501,25,Female,Bangalore,1537765,75,38912,14,Clothing,173
15502,28,Female,Mumbai,1432835,28,29163,13,Beauty,126
15503,22,Female,Delhi,1056351,89,24830,35,Beauty,105
15504,62,Male,Bangalore,571534,18,11433,6,Home,147
15505,54,Male,Delhi,523405,73,12266,49,Books,111
15506,62,Male,Bangalore,825742,66,29053,33,Books,275
15507,55,Male,Bangalore,589190,46,38413,11,Clothing,218
15508,46,Female,Bangalore,351814,17,16513,1,Clothing,341
15509,22,Male,Mumbai,1241095,33,17204,27,Books,46
15510,26,Male,Delhi,1927186,99,47465,30,Beauty,342
15511,19,Female,Hyderabad,1644369,33,47286,46,Books,293
15512,18,Female,Hyderabad,1121809,96,32310,26,Home,103
15513,57,Female,Pune,1301778,84,44057,28,Electronics,244
15514,47,Male,Chennai,816564,30,36671,41,Sports,292
15515,28,Female,Mumbai,1137036,22,30598,32,Electronics,321
15516,45,Male,Pune,1588858,53,22662,10,Electronics,7
15517,61,Female,Pune,1074506,89,18536,12,Beauty,191
15518,29,Male,Mumbai,1180018,46,27593,36,Books,227
15519,56,Male,Mumbai,663878,44,17754,43,Home,106
15520,43,Male,Bangalore,218330,75,17600,22,Home,189
15521,30,Male,Mumbai,344314,34,34682,16,Clothing,200
15522,25,Male,Hyderabad,496484,28,22608,18,Beauty,255
15523,45,Male,Mumbai,1605188,35,20894,7,Home,335
15524,47,Female,Bangalore,785277,68,19745,36,Clothing,297
15525,26,Male,Delhi,1000255,9,40904,2,Beauty,102
15526,56,Male,Pune,282119,22,21123,9,Home,231
15527,48,Male,Mumbai,1580324,61,39780,44,Books,232
15528,38,Male,Pune,994713,89,48453,30,Home,46
15529,64,Female,Delhi,271734,85,21839,28,Sports,176
15530,51,Male,Chennai,287951,25,12245,29,Sports,89
15531,48,Male,Bangalore,241051,81,36360,19,Beauty,112
15532,42,Female,Pune,816503,79,31990,28,Clothing,161
15533,29,Male,Mumbai,457767,41,22739,41,Beauty,69
15534,18,Female,Chennai,1640946,7,30810,25,Electronics,94
15535,39,Male,Chennai,781571,59,5327,29,Home,322
15536,57,Male,Delhi,259309,96,11894,23,Electronics,185
15537,54,Female,Pune,1654140,72,21014,10,Sports,236
15538,64,Female,Pune,1049767,67,24119,41,Sports,244
15539,18,Female,Hyderabad,1553844,33,29144,5,Books,234
15540,18,Male,Hyderabad,544653,81,26994,33,Clothing,334
15541,59,Female,Hyderabad,327211,65,18380,48,Sports,295
15542,59,Female,Pune,1635680,60,18720,41,Books,250
15543,38,Male,Pune,547702,81,22168,5,Beauty,341
15544,32,Male,Hyderabad,1825330,58,31531,4,Home,190
15545,34,Male,Bangalore,1691729,44,48739,37,Clothing,281
15546,39,Female,Mumbai,1273035,48,15574,4,Electronics,184
15547,55,Male,Mumbai,1229193,37,20022,25,Electronics,39
15548,52,Female,Bangalore,1555796,25,11711,32,Beauty,206
15549,62,Female,Delhi,1782944,25,1199,14,Electronics,325
15550,33,Female,Mumbai,482312,57,19111,27,Beauty,217
15551,25,Female,Pune,1069529,13,29829,26,Clothing,45
15552,64,Male,Chennai,1479229,77,48665,8,Sports,322
15553,34,Male,Pune,1906901,12,25406,30,Sports,355
15554,34,Female,Mumbai,1805302,96,27174,13,Books,112
15555,43,Female,Bangalore,1125997,99,32196,32,Home,148
15556,30,Male,Delhi,1971816,92,6383,43,Books,104
15557,34,Male,Mumbai,961322,63,4662,29,Books,6
15558,55,Female,Bangalore,1425476,62,47837,23,Home,362
15559,34,Female,Chennai,1614187,84,17716,28,Clothing,78
15560,31,Female,Hyderabad,1464783,28,45979,14,Beauty,241
15561,62,Female,Chennai,1551675,55,49333,10,Electronics,154
15562,23,Female,Chennai,1097442,95,14754,7,Home,317
15563,52,Male,Delhi,1508164,88,29160,49,Sports,78
15564,63,Female,Mumbai,495769,75,32508,26,Books,318
15565,31,Male,Hyderabad,1994585,42,10710,36,Home,364
15566,64,Female,Bangalore,1593980,61,16342,27,Clothing,114
15567,25,Male,Hyderabad,451314,80,9387,28,Home,151
15568,32,Female,Mumbai,427140,38,21043,46,Electronics,336
15569,44,Male,Delhi,966647,81,44227,30,Books,89
15570,30,Male,Mumbai,1536113,5,5480,44,Electronics,107
15571,48,Female,Bangalore,918204,84,32711,43,Sports,170
15572,52,Female,Hyderabad,1407331,48,41886,24,Electronics,203
15573,23,Male,Chennai,1794263,35,18300,1,Electronics,158
15574,22,Male,Mumbai,1137540,48,12723,41,Electronics,192
15575,39,Male,Pune,1628711,14,47035,27,Sports,153
15576,40,Female,Delhi,1201135,54,34929,1,Home,351
15577,42,Male,Delhi,512085,26,49968,10,Home,90
15578,51,Female,Hyderabad,1013088,43,30266,43,Books,6
15579,43,Female,Chennai,888708,42,663,5,Sports,257
15580,64,Female,Bangalore,372383,88,35196,9,Beauty,333
15581,22,Female,Chennai,1349182,95,15678,3,Beauty,16
15582,43,Female,Hyderabad,1610097,18,28827,29,Electronics,331
15583,37,Female,Chennai,1357103,55,25909,2,Sports,342
15584,23,Male,Hyderabad,1804630,50,2857,18,Clothing,356
15585,23,Male,Chennai,713277,86,14825,14,Electronics,67
15586,35,Female,Mumbai,1845961,21,15226,29,Clothing,80
15587,21,Male,Delhi,1999843,34,22172,5,Clothing,357
15588,34,Male,Hyderabad,593073,89,7448,46,Sports,283
15589,31,Female,Hyderabad,1883728,40,48158,5,Electronics,258
15590,31,Male,Delhi,1738740,30,10457,2,Sports,304
15591,30,Female,Pune,1135770,70,18868,39,Books,25
15592,24,Female,Pune,859705,25,41283,23,Clothing,211
15593,61,Female,Bangalore,610860,69,31642,31,Electronics,234
15594,32,Female,Hyderabad,1707559,29,27208,16,Electronics,89
15595,36,Male,Mumbai,1689323,86,13687,22,Electronics,103
15596,60,Male,Chennai,1978620,67,12646,27,Clothing,85
15597,64,Female,Mumbai,368569,57,8100,29,Home,294
15598,61,Male,Hyderabad,1506865,47,392,5,Sports,168
15599,52,Female,Bangalore,1373637,94,29958,12,Clothing,12
15600,34,Female,Hyderabad,507033,88,45659,13,Home,157
15601,52,Male,Bangalore,613136,17,14047,8,Home,327
15602,36,Male,Delhi,1759972,49,1634,46,Books,121
15603,37,Female,Chennai,1243765,50,34259,24,Beauty,157
15604,53,Male,Mumbai,1171775,84,17504,28,Electronics,96
15605,52,Female,Bangalore,840278,90,31590,37,Electronics,75
15606,49,Female,Mumbai,1056282,5,719,27,Sports,293
15607,61,Male,Delhi,421880,13,42356,36,Clothing,239
15608,57,Female,Hyderabad,1357095,63,12578,9,Beauty,335
15609,41,Male,Bangalore,968922,39,21581,15,Sports,218
15610,34,Female,Chennai,549912,68,27845,46,Books,66
15611,24,Female,Bangalore,1010471,45,19141,5,Electronics,190
15612,60,Female,Pune,214104,17,42740,28,Clothing,285
15613,18,Female,Hyderabad,1528506,59,12923,15,Books,196
15614,52,Female,Hyderabad,1990232,99,5477,36,Beauty,98
15615,49,Male,Chennai,246716,95,40667,18,Clothing,355
15616,53,Female,Chennai,330738,80,15217,22,Books,255
15617,30,Male,Delhi,1424006,98,17266,5,Beauty,74
15618,23,Male,Mumbai,1561989,59,47752,22,Electronics,354
15619,31,Male,Bangalore,978599,96,24989,17,Beauty,216
15620,54,Female,Delhi,1598670,97,23057,22,Clothing,10
15621,32,Male,Mumbai,216791,8,34584,21,Electronics,291
15622,64,Male,Delhi,1713008,30,45749,46,Home,240
15623,21,Male,Pune,1367939,3,8545,23,Clothing,63
15624,57,Female,Chennai,1984326,17,35739,28,Home,75
15625,33,Female,Chennai,1064861,51,15184,28,Beauty,145
15626,45,Female,Hyderabad,1614527,24,29296,17,Sports,301
15627,33,Female,Bangalore,468368,80,34566,19,Sports,65
15628,21,Male,Bangalore,1800549,64,24839,13,Books,312
15629,62,Female,Bangalore,1866909,84,8264,45,Electronics,198
15630,43,Male,Delhi,218476,74,36269,45,Clothing,52
15631,45,Female,Delhi,1370790,88,6748,34,Electronics,61
15632,49,Male,Bangalore,1756616,71,41408,47,Beauty,117
15633,62,Female,Hyderabad,1325174,49,17413,33,Sports,189
15634,19,Female,Mumbai,1880338,20,35096,47,Beauty,291
15635,48,Female,Pune,966771,77,23166,16,Sports,13
15636,20,Female,Delhi,725772,29,5676,43,Books,179
15637,25,Male,Bangalore,1603246,10,30764,30,Books,23
15638,41,Female,Chennai,219760,9,23725,3,Clothing,77
15639,32,Female,Delhi,976420,71,9970,27,Sports,34
15640,60,Female,Mumbai,206326,63,14700,20,Electronics,107
15641,48,Male,Delhi,401541,33,37505,32,Clothing,336
15642,26,Female,Mumbai,673291,24,26113,21,Home,245
15643,56,Female,Mumbai,1675534,80,44451,46,Beauty,11
15644,62,Male,Delhi,376750,32,25075,5,Home,347
15645,19,Male,Mumbai,532867,4,2567,49,Home,349
15646,25,Male,Delhi,698532,62,12433,2,Electronics,65
15647,24,Female,Delhi,1374053,78,21960,22,Home,150
15648,61,Male,Hyderabad,1360901,93,17587,7,Home,41
15649,56,Female,Chennai,1960560,22,4963,42,Books,153
15650,59,Male,Pune,854066,23,959,10,Clothing,263
15651,33,Female,Mumbai,214963,90,6647,40,Books,341
15652,52,Male,Delhi,861598,26,17969,1,Electronics,154
15653,47,Male,Mumbai,850485,49,5328,16,Clothing,338
15654,27,Male,Delhi,389100,44,32064,41,Clothing,97
15655,55,Female,Pune,1689692,22,45393,28,Beauty,51
15656,35,Male,Delhi,439024,67,41526,48,Sports,24
15657,22,Female,Delhi,658007,42,36148,20,Beauty,10
15658,46,Male,Chennai,904148,52,23588,26,Home,13
15659,56,Male,Mumbai,1027760,17,13056,15,Clothing,18
15660,51,Male,Chennai,1310366,14,26849,41,Clothing,139
15661,60,Female,Chennai,429275,64,47841,30,Beauty,186
15662,62,Female,Chennai,1697493,45,38592,12,Home,21
15663,40,Female,Chennai,927485,64,34998,2,Beauty,297
15664,22,Male,Hyderabad,1361538,30,6957,10,Clothing,316
15665,47,Female,Mumbai,1722293,13,42375,27,Electronics,46
15666,23,Female,Mumbai,451976,26,46042,21,Beauty,56
15667,63,Male,Delhi,606021,32,45337,16,Books,8
15668,61,Male,Mumbai,1184384,46,29940,37,Sports,86
15669,21,Female,Pune,1596757,98,34051,45,Beauty,329
15670,46,Female,Chennai,1502706,51,48115,22,Clothing,5
15671,40,Male,Bangalore,1323436,87,38294,39,Home,142
15672,23,Female,Mumbai,1190579,34,38359,41,Sports,45
15673,49,Male,Bangalore,1551352,76,23070,22,Clothing,203
15674,59,Male,Pune,1102599,87,33634,49,Home,307
15675,35,Female,Hyderabad,1475446,28,26705,17,Clothing,186
15676,32,Female,Delhi,1597988,19,23418,17,Books,223
15677,57,Male,Delhi,1917161,48,22259,26,Books,71
15678,49,Female,Delhi,907578,98,10883,37,Home,107
15679,26,Male,Hyderabad,1812723,72,20133,38,Books,185
15680,54,Female,Chennai,712530,34,7115,38,Electronics,364
15681,27,Male,Bangalore,1012928,16,36777,41,Sports,285
15682,37,Female,Mumbai,1332968,71,23341,42,Electronics,203
